"id","x"
"6658",15
"6659",1
"6660",1
"6661",1
"6662",1
"6663",1
"6664",1
"6665",22
"6666",1
"6667",1
"6668",1
"6669",1
"6670",1
"6671",0
"6672",1
"6673",1
"6674",2
"6675",9
"6676",1
"6677",1
"6678",1
"6679",1
"6680",1
"6681",1
"6682",10
"6683",6
"6684",1
"6685",1
"6686",1
"6687",3
"6688",3
"6689",13
"6690",1
"6691",1
"6692",1
"6693",1
"6694",1
"6695",1
"6696",1
"6697",1
"6698",1
"6699",1
"6700",1
"6701",1
"6702",1
"6703",6
"6704",17
"6705",5
"6706",1
"6707",1
"6708",1
"6709",1
"6710",1
"6711",1
"6712",23
"6713",1
"6714",0
"6715",13
"6716",1
"6717",6
"6718",1
"6719",6
"6720",10
"6721",9
"6722",1
"6723",1
"6724",12
"6725",1
"6726",1
"6727",5
"6728",1
"6729",5
"6730",1
"6731",54
"6732",1
"6733",1
"6734",10
"6735",13
"6736",1
"6737",1
"6738",1
"6739",1
"6740",1
"6741",1
"6742",1
"6743",1
"6744",1
"6745",1
"6746",1
"6747",1
"6748",1
"6749",1
"6750",52
"6751",1
"6752",1
"6753",1
"6754",1
"6755",1
"6756",1
"6757",1
"6758",7
"6759",5
"6760",1
"6761",1
"6762",36
"6763",1
"6764",1
"6765",55
"6766",1
"6767",1
"6768",1
"6769",1
"6770",1
"6771",1
"6772",20
"6773",1
"6774",1
"6775",1
"6776",5
"6777",1
"6778",32
"6779",1
"6780",1
"6781",1
"6782",1
"6783",1
"6784",1
"6785",1
"6786",14
"6787",15
"6788",1
"6789",1
"6790",0
"6791",1
"6792",1
"6793",1
"6794",1
"6795",1
"6796",1
"6797",15
"6798",0
"6799",1
"6800",1
"6801",20
"6802",19
"6803",5
"6804",1
"6805",1
"6806",1
"6807",6
"6808",1
"6809",1
"6810",1
"6811",1
"6812",39
"6813",3
"6814",1
"6815",6
"6816",27
"6817",49
"6818",1
"6819",1
"6820",1
"6821",0
"6822",1
"6823",1
"6824",1
"6825",57
"6826",6
"6827",1
"6828",1
"6829",1
"6830",1
"6831",1
"6832",16
"6833",5
"6834",1
"6835",1
"6836",1
"6837",1
"6838",3
"6839",52
"6840",1
"6841",3
"6842",1
"6843",1
"6844",1
"6845",1
"6846",1
"6847",1
"6848",1
"6849",1
"6850",3
"6851",1
"6852",1
"6853",7
"6854",5
"6855",1
"6856",1
"6857",1
"6858",6
"6859",1
"6860",1
"6861",1
"6862",1
"6863",1
"6864",10
"6865",22
"6866",1
"6867",58
"6868",1
"6869",23
"6870",1
"6871",39
"6872",1
"6873",1
"6874",1
"6875",20
"6876",6
"6877",1
"6878",10
"6879",22
"6880",3
"6881",17
"6882",5
"6883",1
"6884",1
"6885",3
"6886",1
"6887",1
"6888",0
"6889",1
"6890",1
"6891",14
"6892",6
"6893",1
"6894",1
"6895",6
"6896",1
"6897",1
"6898",1
"6899",1
"6900",1
"6901",10
"6902",1
"6903",1
"6904",1
"6905",0
"6906",1
"6907",23
"6908",1
"6909",1
"6910",1
"6911",55
"6912",1
"6913",1
"6914",14
"6915",19
"6916",1
"6917",13
"6918",6
"6919",28
"6920",1
"6921",6
"6922",1
"6923",3
"6924",1
"6925",1
"6926",1
"6927",3
"6928",1
"6929",1
"6930",17
"6931",3
"6932",1
"6933",1
"6934",1
"6935",1
"6936",1
"6937",1
"6938",1
"6939",1
"6940",3
"6941",1
"6942",1
"6943",1
"6944",1
"6945",1
"6946",1
"6947",1
"6948",1
"6949",1
"6950",1
"6951",1
"6952",1
"6953",1
"6954",1
"6955",14
"6956",22
"6957",1
"6958",1
"6959",1
"6960",1
"6961",1
"6962",1
"6963",1
"6964",0
"6965",1
"6966",1
"6967",1
"6968",1
"6969",1
"6970",1
"6971",1
"6972",1
"6973",1
"6974",1
"6975",1
"6976",1
"6977",1
"6978",1
"6979",0
"6980",1
"6981",3
"6982",19
"6983",1
"6984",1
"6985",1
"6986",1
"6987",1
"6988",1
"6989",1
"6990",1
"6991",1
"6992",20
"6993",1
"6994",1
"6995",1
"6996",1
"6997",0
"6998",1
"6999",16
"7000",22
"7001",1
"7002",1
"7003",1
"7004",1
"7005",1
"7006",20
"7007",1
"7008",3
"7009",31
"7010",1
"7011",1
"7012",1
"7013",1
"7014",1
"7015",1
"7016",1
"7017",17
"7018",13
"7019",1
"7020",1
"7021",3
"7022",1
"7023",1
"7024",15
"7025",1
"7026",1
"7027",1
"7028",3
"7029",1
"7030",3
"7031",1
"7032",1
"7033",1
"7034",1
"7035",20
"7036",3
"7037",1
"7038",1
"7039",1
"7040",1
"7041",1
"7042",3
"7043",1
"7044",1
"7045",1
"7046",1
"7047",23
"7048",1
"7049",1
"7050",1
"7051",1
"7052",10
"7053",15
"7054",1
"7055",1
"7056",38
"7057",1
"7058",6
"7059",1
"7060",1
"7061",24
"7062",1
"7063",17
"7064",13
"7065",3
"7066",1
"7067",1
"7068",1
"7069",1
"7070",3
"7071",1
"7072",1
"7073",1
"7074",1
"7075",1
"7076",1
"7077",1
"7078",24
"7079",1
"7080",1
"7081",1
"7082",1
"7083",1
"7084",1
"7085",1
"7086",6
"7087",19
"7088",1
"7089",1
"7090",1
"7091",1
"7092",1
"7093",1
"7094",1
"7095",1
"7096",1
"7097",1
"7098",1
"7099",1
"7100",1
"7101",57
"7102",13
"7103",1
"7104",1
"7105",1
"7106",1
"7107",1
"7108",1
"7109",35
"7110",1
"7111",1
"7112",1
"7113",1
"7114",12
"7115",22
"7116",1
"7117",1
"7118",1
"7119",1
"7120",1
"7121",3
"7122",1
"7123",1
"7124",1
"7125",3
"7126",1
"7127",1
"7128",14
"7129",6
"7130",1
"7131",1
"7132",1
"7133",1
"7134",1
"7135",1
"7136",1
"7137",1
"7138",41
"7139",1
"7140",1
"7141",1
"7142",1
"7143",6
"7144",61
"7145",1
"7146",1
"7147",40
"7148",1
"7149",1
"7150",1
"7151",0
"7152",1
"7153",1
"7154",1
"7155",1
"7156",1
"7157",1
"7158",41
"7159",1
"7160",3
"7161",1
"7162",6
"7163",1
"7164",1
"7165",10
"7166",6
"7167",1
"7168",1
"7169",10
"7170",5
"7171",1
"7172",1
"7173",13
"7174",1
"7175",13
"7176",1
"7177",1
"7178",10
"7179",1
"7180",13
"7181",1
"7182",28
"7183",1
"7184",1
"7185",29
"7186",22
"7187",1
"7188",1
"7189",0
"7190",1
"7191",1
"7192",20
"7193",13
"7194",23
"7195",1
"7196",1
"7197",1
"7198",1
"7199",1
"7200",1
"7201",1
"7202",20
"7203",5
"7204",1
"7205",1
"7206",1
"7207",1
"7208",1
"7209",1
"7210",1
"7211",1
"7212",1
"7213",1
"7214",10
"7215",5
"7216",1
"7217",1
"7218",1
"7219",56
"7220",1
"7221",3
"7222",1
"7223",1
"7224",17
"7225",5
"7226",1
"7227",1
"7228",1
"7229",1
"7230",1
"7231",16
"7232",5
"7233",1
"7234",0
"7235",1
"7236",10
"7237",5
"7238",1
"7239",1
"7240",1
"7241",1
"7242",1
"7243",1
"7244",1
"7245",1
"7246",14
"7247",5
"7248",3
"7249",1
"7250",20
"7251",5
"7252",1
"7253",1
"7254",1
"7255",1
"7256",1
"7257",1
"7258",1
"7259",1
"7260",0
"7261",22
"7262",1
"7263",1
"7264",1
"7265",1
"7266",1
"7267",16
"7268",28
"7269",1
"7270",1
"7271",1
"7272",1
"7273",1
"7274",1
"7275",1
"7276",1
"7277",1
"7278",1
"7279",1
"7280",40
"7281",15
"7282",1
"7283",1
"7284",1
"7285",0
"7286",1
"7287",1
"7288",1
"7289",1
"7290",0
"7291",1
"7292",1
"7293",10
"7294",31
"7295",1
"7296",1
"7297",3
"7298",1
"7299",1
"7300",1
"7301",1
"7302",14
"7303",6
"7304",3
"7305",1
"7306",1
"7307",1
"7308",42
"7309",1
"7310",0
"7311",1
"7312",1
"7313",2
"7314",15
"7315",1
"7316",1
"7317",5
"7318",1
"7319",55
"7320",1
"7321",12
"7322",5
"7323",1
"7324",1
"7325",1
"7326",1
"7327",6
"7328",1
"7329",1
"7330",1
"7331",0
"7332",1
"7333",1
"7334",1
"7335",1
"7336",1
"7337",6
"7338",1
"7339",43
"7340",9
"7341",1
"7342",1
"7343",1
"7344",1
"7345",6
"7346",1
"7347",1
"7348",23
"7349",1
"7350",14
"7351",19
"7352",1
"7353",1
"7354",1
"7355",1
"7356",6
"7357",5
"7358",1
"7359",1
"7360",21
"7361",1
"7362",32
"7363",1
"7364",1
"7365",1
"7366",12
"7367",5
"7368",1
"7369",1
"7370",1
"7371",1
"7372",1
"7373",1
"7374",60
"7375",1
"7376",1
"7377",1
"7378",1
"7379",1
"7380",1
"7381",1
"7382",1
"7383",1
"7384",1
"7385",1
"7386",12
"7387",1
"7388",1
"7389",13
"7390",15
"7391",1
"7392",1
"7393",1
"7394",1
"7395",1
"7396",1
"7397",43
"7398",0
"7399",1
"7400",1
"7401",1
"7402",1
"7403",1
"7404",1
"7405",1
"7406",1
"7407",1
"7408",1
"7409",1
"7410",1
"7411",1
"7412",1
"7413",1
"7414",1
"7415",1
"7416",40
"7417",32
"7418",1
"7419",1
"7420",1
"7421",60
"7422",1
"7423",1
"7424",3
"7425",1
"7426",1
"7427",1
"7428",1
"7429",17
"7430",3
"7431",1
"7432",1
"7433",36
"7434",1
"7435",1
"7436",0
"7437",1
"7438",1
"7439",1
"7440",43
"7441",5
"7442",6
"7443",1
"7444",0
"7445",1
"7446",1
"7447",1
"7448",12
"7449",1
"7450",1
"7451",1
"7452",5
"7453",1
"7454",3
"7455",1
"7456",1
"7457",1
"7458",1
"7459",41
"7460",1
"7461",1
"7462",1
"7463",1
"7464",1
"7465",1
"7466",14
"7467",6
"7468",1
"7469",15
"7470",1
"7471",1
"7472",0
"7473",1
"7474",17
"7475",1
"7476",23
"7477",1
"7478",1
"7479",1
"7480",1
"7481",1
"7482",1
"7483",1
"7484",13
"7485",1
"7486",1
"7487",40
"7488",15
"7489",1
"7490",1
"7491",1
"7492",1
"7493",1
"7494",1
"7495",1
"7496",1
"7497",1
"7498",1
"7499",1
"7500",1
"7501",1
"7502",1
"7503",1
"7504",1
"7505",1
"7506",1
"7507",1
"7508",1
"7509",1
"7510",1
"7511",1
"7512",1
"7513",1
"7514",1
"7515",12
"7516",5
"7517",1
"7518",1
"7519",1
"7520",1
"7521",1
"7522",1
"7523",3
"7524",1
"7525",14
"7526",5
"7527",1
"7528",1
"7529",15
"7530",1
"7531",1
"7532",6
"7533",1
"7534",1
"7535",1
"7536",1
"7537",5
"7538",1
"7539",1
"7540",1
"7541",1
"7542",1
"7543",3
"7544",1
"7545",17
"7546",0
"7547",3
"7548",1
"7549",1
"7550",1
"7551",1
"7552",22
"7553",1
"7554",1
"7555",10
"7556",15
"7557",1
"7558",1
"7559",1
"7560",1
"7561",1
"7562",1
"7563",1
"7564",17
"7565",13
"7566",1
"7567",1
"7568",1
"7569",1
"7570",3
"7571",1
"7572",1
"7573",1
"7574",1
"7575",10
"7576",5
"7577",49
"7578",1
"7579",5
"7580",1
"7581",1
"7582",13
"7583",10
"7584",9
"7585",1
"7586",1
"7587",3
"7588",1
"7589",0
"7590",1
"7591",1
"7592",1
"7593",27
"7594",5
"7595",1
"7596",1
"7597",1
"7598",10
"7599",1
"7600",6
"7601",6
"7602",1
"7603",1
"7604",1
"7605",1
"7606",3
"7607",1
"7608",1
"7609",1
"7610",1
"7611",6
"7612",1
"7613",1
"7614",1
"7615",1
"7616",1
"7617",1
"7618",1
"7619",1
"7620",1
"7621",10
"7622",15
"7623",1
"7624",1
"7625",1
"7626",5
"7627",1
"7628",12
"7629",5
"7630",1
"7631",1
"7632",1
"7633",1
"7634",42
"7635",1
"7636",1
"7637",1
"7638",1
"7639",3
"7640",1
"7641",1
"7642",0
"7643",6
"7644",1
"7645",1
"7646",1
"7647",0
"7648",1
"7649",1
"7650",1
"7651",1
"7652",1
"7653",1
"7654",9
"7655",1
"7656",1
"7657",1
"7658",1
"7659",1
"7660",1
"7661",3
"7662",1
"7663",1
"7664",1
"7665",1
"7666",20
"7667",5
"7668",1
"7669",1
"7670",1
"7671",1
"7672",27
"7673",5
"7674",1
"7675",1
"7676",1
"7677",1
"7678",41
"7679",1
"7680",1
"7681",1
"7682",6
"7683",1
"7684",3
"7685",1
"7686",1
"7687",1
"7688",1
"7689",1
"7690",1
"7691",17
"7692",9
"7693",1
"7694",6
"7695",1
"7696",1
"7697",1
"7698",10
"7699",48
"7700",1
"7701",1
"7702",0
"7703",1
"7704",1
"7705",1
"7706",1
"7707",1
"7708",1
"7709",1
"7710",17
"7711",1
"7712",1
"7713",1
"7714",1
"7715",1
"7716",1
"7717",1
"7718",1
"7719",1
"7720",1
"7721",1
"7722",1
"7723",1
"7724",1
"7725",1
"7726",1
"7727",17
"7728",1
"7729",15
"7730",1
"7731",1
"7732",1
"7733",41
"7734",1
"7735",1
"7736",1
"7737",1
"7738",30
"7739",1
"7740",1
"7741",1
"7742",1
"7743",20
"7744",1
"7745",1
"7746",1
"7747",0
"7748",1
"7749",1
"7750",6
"7751",1
"7752",1
"7753",14
"7754",1
"7755",9
"7756",1
"7757",1
"7758",1
"7759",10
"7760",13
"7761",1
"7762",20
"7763",5
"7764",1
"7765",1
"7766",1
"7767",1
"7768",1
"7769",1
"7770",1
"7771",1
"7772",1
"7773",1
"7774",1
"7775",1
"7776",1
"7777",1
"7778",1
"7779",1
"7780",1
"7781",14
"7782",5
"7783",1
"7784",1
"7785",1
"7786",1
"7787",1
"7788",1
"7789",1
"7790",17
"7791",22
"7792",1
"7793",6
"7794",1
"7795",1
"7796",1
"7797",6
"7798",1
"7799",3
"7800",1
"7801",1
"7802",17
"7803",5
"7804",1
"7805",1
"7806",37
"7807",1
"7808",1
"7809",0
"7810",1
"7811",10
"7812",1
"7813",1
"7814",11
"7815",1
"7816",3
"7817",1
"7818",1
"7819",1
"7820",1
"7821",18
"7822",1
"7823",33
"7824",13
"7825",1
"7826",1
"7827",1
"7828",1
"7829",1
"7830",1
"7831",1
"7832",1
"7833",1
"7834",1
"7835",1
"7836",6
"7837",1
"7838",1
"7839",6
"7840",1
"7841",1
"7842",1
"7843",1
"7844",1
"7845",1
"7846",1
"7847",1
"7848",10
"7849",6
"7850",1
"7851",1
"7852",1
"7853",1
"7854",1
"7855",1
"7856",0
"7857",1
"7858",1
"7859",1
"7860",10
"7861",28
"7862",1
"7863",1
"7864",6
"7865",1
"7866",1
"7867",1
"7868",1
"7869",17
"7870",1
"7871",1
"7872",6
"7873",1
"7874",1
"7875",1
"7876",1
"7877",1
"7878",1
"7879",1
"7880",1
"7881",1
"7882",1
"7883",1
"7884",1
"7885",1
"7886",1
"7887",14
"7888",19
"7889",1
"7890",1
"7891",6
"7892",0
"7893",1
"7894",17
"7895",31
"7896",1
"7897",52
"7898",1
"7899",1
"7900",1
"7901",1
"7902",1
"7903",1
"7904",10
"7905",5
"7906",1
"7907",1
"7908",1
"7909",1
"7910",1
"7911",15
"7912",1
"7913",41
"7914",1
"7915",1
"7916",1
"7917",1
"7918",0
"7919",1
"7920",1
"7921",14
"7922",22
"7923",1
"7924",1
"7925",1
"7926",1
"7927",1
"7928",1
"7929",1
"7930",16
"7931",49
"7932",1
"7933",1
"7934",1
"7935",1
"7936",1
"7937",1
"7938",9
"7939",1
"7940",15
"7941",3
"7942",1
"7943",1
"7944",27
"7945",19
"7946",1
"7947",1
"7948",1
"7949",1
"7950",1
"7951",1
"7952",1
"7953",1
"7954",1
"7955",1
"7956",0
"7957",13
"7958",6
"7959",1
"7960",1
"7961",1
"7962",1
"7963",3
"7964",1
"7965",1
"7966",1
"7967",1
"7968",1
"7969",1
"7970",1
"7971",1
"7972",1
"7973",1
"7974",17
"7975",28
"7976",1
"7977",1
"7978",1
"7979",1
"7980",1
"7981",14
"7982",15
"7983",1
"7984",37
"7985",1
"7986",3
"7987",1
"7988",1
"7989",1
"7990",3
"7991",1
"7992",1
"7993",1
"7994",1
"7995",1
"7996",1
"7997",17
"7998",6
"7999",1
"8000",36
"8001",1
"8002",1
"8003",1
"8004",1
"8005",17
"8006",1
"8007",38
"8008",1
"8009",23
"8010",1
"8011",1
"8012",10
"8013",5
"8014",1
"8015",1
"8016",1
"8017",27
"8018",0
"8019",1
"8020",1
"8021",1
"8022",1
"8023",1
"8024",34
"8025",1
"8026",13
"8027",1
"8028",1
"8029",1
"8030",1
"8031",1
"8032",0
"8033",17
"8034",5
"8035",1
"8036",1
"8037",1
"8038",6
"8039",1
"8040",1
"8041",1
"8042",1
"8043",3
"8044",1
"8045",22
"8046",1
"8047",1
"8048",1
"8049",0
"8050",5
"8051",1
"8052",1
"8053",1
"8054",3
"8055",6
"8056",1
"8057",1
"8058",0
"8059",1
"8060",1
"8061",1
"8062",1
"8063",10
"8064",15
"8065",1
"8066",1
"8067",1
"8068",1
"8069",1
"8070",1
"8071",1
"8072",1
"8073",1
"8074",1
"8075",1
"8076",1
"8077",16
"8078",13
"8079",1
"8080",1
"8081",1
"8082",1
"8083",0
"8084",1
"8085",1
"8086",1
"8087",3
"8088",1
"8089",1
"8090",3
"8091",1
"8092",1
"8093",14
"8094",3
"8095",1
"8096",3
"8097",1
"8098",0
"8099",1
"8100",1
"8101",1
"8102",1
"8103",1
"8104",1
"8105",1
"8106",12
"8107",6
"8108",1
"8109",1
"8110",56
"8111",1
"8112",1
"8113",1
"8114",3
"8115",1
"8116",1
"8117",1
"8118",1
"8119",3
"8120",1
"8121",1
"8122",1
"8123",1
"8124",1
"8125",3
"8126",1
"8127",1
"8128",1
"8129",1
"8130",10
"8131",9
"8132",6
"8133",1
"8134",1
"8135",3
"8136",1
"8137",1
"8138",1
"8139",1
"8140",1
"8141",1
"8142",3
"8143",1
"8144",1
"8145",1
"8146",40
"8147",5
"8148",1
"8149",13
"8150",1
"8151",1
"8152",6
"8153",1
"8154",1
"8155",3
"8156",1
"8157",1
"8158",1
"8159",61
"8160",1
"8161",1
"8162",1
"8163",17
"8164",11
"8165",1
"8166",1
"8167",1
"8168",1
"8169",1
"8170",1
"8171",6
"8172",1
"8173",6
"8174",6
"8175",1
"8176",1
"8177",1
"8178",57
"8179",1
"8180",3
"8181",1
"8182",26
"8183",1
"8184",14
"8185",5
"8186",1
"8187",1
"8188",1
"8189",1
"8190",1
"8191",30
"8192",1
"8193",6
"8194",1
"8195",1
"8196",1
"8197",14
"8198",3
"8199",1
"8200",1
"8201",3
"8202",1
"8203",1
"8204",1
"8205",1
"8206",1
"8207",1
"8208",1
"8209",1
"8210",1
"8211",1
"8212",1
"8213",1
"8214",1
"8215",1
"8216",14
"8217",6
"8218",1
"8219",1
"8220",3
"8221",1
"8222",1
"8223",1
"8224",1
"8225",1
"8226",1
"8227",1
"8228",10
"8229",15
"8230",1
"8231",1
"8232",1
"8233",13
"8234",1
"8235",1
"8236",1
"8237",1
"8238",1
"8239",0
"8240",1
"8241",1
"8242",1
"8243",1
"8244",1
"8245",1
"8246",1
"8247",1
"8248",1
"8249",1
"8250",1
"8251",1
"8252",20
"8253",3
"8254",1
"8255",1
"8256",1
"8257",1
"8258",1
"8259",1
"8260",1
"8261",13
"8262",1
"8263",1
"8264",6
"8265",1
"8266",3
"8267",1
"8268",1
"8269",1
"8270",1
"8271",1
"8272",1
"8273",1
"8274",10
"8275",1
"8276",1
"8277",1
"8278",1
"8279",1
"8280",9
"8281",1
"8282",1
"8283",1
"8284",17
"8285",13
"8286",1
"8287",1
"8288",1
"8289",13
"8290",23
"8291",1
"8292",27
"8293",49
"8294",1
"8295",1
"8296",1
"8297",10
"8298",22
"8299",1
"8300",3
"8301",1
"8302",1
"8303",1
"8304",1
"8305",1
"8306",1
"8307",1
"8308",10
"8309",28
"8310",1
"8311",20
"8312",3
"8313",6
"8314",1
"8315",1
"8316",1
"8317",3
"8318",1
"8319",6
"8320",1
"8321",1
"8322",1
"8323",1
"8324",1
"8325",1
"8326",1
"8327",1
"8328",1
"8329",1
"8330",16
"8331",3
"8332",1
"8333",1
"8334",1
"8335",1
"8336",1
"8337",1
"8338",1
"8339",1
"8340",1
"8341",1
"8342",1
"8343",6
"8344",1
"8345",1
"8346",1
"8347",1
"8348",1
"8349",1
"8350",1
"8351",1
"8352",1
"8353",1
"8354",1
"8355",1
"8356",1
"8357",1
"8358",1
"8359",1
"8360",14
"8361",28
"8362",20
"8363",22
"8364",1
"8365",1
"8366",3
"8367",1
"8368",13
"8369",1
"8370",15
"8371",1
"8372",20
"8373",22
"8374",1
"8375",33
"8376",1
"8377",1
"8378",1
"8379",0
"8380",1
"8381",1
"8382",9
"8383",1
"8384",6
"8385",25
"8386",13
"8387",3
"8388",1
"8389",1
"8390",1
"8391",1
"8392",1
"8393",1
"8394",1
"8395",1
"8396",1
"8397",1
"8398",1
"8399",1
"8400",1
"8401",20
"8402",6
"8403",1
"8404",1
"8405",1
"8406",1
"8407",1
"8408",1
"8409",1
"8410",12
"8411",28
"8412",1
"8413",1
"8414",1
"8415",1
"8416",1
"8417",1
"8418",1
"8419",1
"8420",1
"8421",1
"8422",1
"8423",1
"8424",1
"8425",0
"8426",1
"8427",1
"8428",40
"8429",5
"8430",1
"8431",1
"8432",3
"8433",1
"8434",3
"8435",41
"8436",3
"8437",28
"8438",1
"8439",3
"8440",1
"8441",2
"8442",14
"8443",5
"8444",1
"8445",1
"8446",1
"8447",1
"8448",1
"8449",1
"8450",1
"8451",1
"8452",1
"8453",1
"8454",1
"8455",1
"8456",1
"8457",1
"8458",1
"8459",5
"8460",1
"8461",10
"8462",3
"8463",22
"8464",1
"8465",1
"8466",1
"8467",1
"8468",1
"8469",1
"8470",1
"8471",0
"8472",27
"8473",15
"8474",1
"8475",1
"8476",1
"8477",1
"8478",1
"8479",1
"8480",1
"8481",1
"8482",1
"8483",1
"8484",1
"8485",1
"8486",1
"8487",1
"8488",1
"8489",16
"8490",19
"8491",1
"8492",6
"8493",1
"8494",10
"8495",13
"8496",1
"8497",6
"8498",1
"8499",1
"8500",6
"8501",1
"8502",1
"8503",1
"8504",1
"8505",10
"8506",5
"8507",1
"8508",1
"8509",3
"8510",1
"8511",17
"8512",5
"8513",1
"8514",1
"8515",1
"8516",1
"8517",36
"8518",1
"8519",9
"8520",1
"8521",1
"8522",1
"8523",14
"8524",3
"8525",1
"8526",1
"8527",1
"8528",1
"8529",6
"8530",1
"8531",50
"8532",1
"8533",3
"8534",1
"8535",1
"8536",1
"8537",17
"8538",15
"8539",1
"8540",1
"8541",3
"8542",1
"8543",1
"8544",17
"8545",6
"8546",1
"8547",1
"8548",1
"8549",0
"8550",1
"8551",1
"8552",1
"8553",1
"8554",1
"8555",1
"8556",17
"8557",1
"8558",1
"8559",1
"8560",6
"8561",12
"8562",31
"8563",1
"8564",1
"8565",6
"8566",0
"8567",1
"8568",14
"8569",5
"8570",1
"8571",1
"8572",1
"8573",1
"8574",1
"8575",22
"8576",35
"8577",1
"8578",1
"8579",1
"8580",16
"8581",5
"8582",1
"8583",1
"8584",1
"8585",1
"8586",3
"8587",1
"8588",1
"8589",1
"8590",1
"8591",1
"8592",0
"8593",1
"8594",10
"8595",13
"8596",1
"8597",1
"8598",1
"8599",1
"8600",1
"8601",1
"8602",1
"8603",6
"8604",1
"8605",1
"8606",1
"8607",3
"8608",1
"8609",1
"8610",1
"8611",10
"8612",15
"8613",1
"8614",1
"8615",1
"8616",1
"8617",1
"8618",1
"8619",1
"8620",1
"8621",1
"8622",1
"8623",1
"8624",1
"8625",1
"8626",1
"8627",1
"8628",1
"8629",1
"8630",1
"8631",1
"8632",1
"8633",1
"8634",1
"8635",1
"8636",1
"8637",1
"8638",1
"8639",3
"8640",1
"8641",1
"8642",14
"8643",13
"8644",1
"8645",1
"8646",1
"8647",1
"8648",1
"8649",1
"8650",6
"8651",1
"8652",1
"8653",1
"8654",6
"8655",3
"8656",1
"8657",23
"8658",1
"8659",1
"8660",1
"8661",20
"8662",22
"8663",1
"8664",37
"8665",1
"8666",1
"8667",3
"8668",1
"8669",1
"8670",1
"8671",1
"8672",1
"8673",6
"8674",1
"8675",0
"8676",1
"8677",1
"8678",3
"8679",0
"8680",1
"8681",12
"8682",6
"8683",1
"8684",1
"8685",1
"8686",1
"8687",1
"8688",1
"8689",1
"8690",1
"8691",1
"8692",1
"8693",1
"8694",1
"8695",1
"8696",1
"8697",1
"8698",20
"8699",15
"8700",1
"8701",14
"8702",5
"8703",1
"8704",1
"8705",1
"8706",1
"8707",1
"8708",1
"8709",1
"8710",1
"8711",1
"8712",3
"8713",1
"8714",1
"8715",1
"8716",1
"8717",17
"8718",22
"8719",1
"8720",1
"8721",1
"8722",1
"8723",1
"8724",1
"8725",1
"8726",1
"8727",1
"8728",1
"8729",1
"8730",17
"8731",9
"8732",1
"8733",1
"8734",1
"8735",1
"8736",1
"8737",1
"8738",1
"8739",1
"8740",1
"8741",1
"8742",1
"8743",1
"8744",1
"8745",1
"8746",1
"8747",1
"8748",1
"8749",1
"8750",1
"8751",1
"8752",10
"8753",13
"8754",6
"8755",1
"8756",1
"8757",0
"8758",1
"8759",12
"8760",9
"8761",1
"8762",1
"8763",1
"8764",1
"8765",1
"8766",1
"8767",0
"8768",27
"8769",5
"8770",1
"8771",1
"8772",1
"8773",1
"8774",1
"8775",5
"8776",1
"8777",1
"8778",1
"8779",1
"8780",1
"8781",1
"8782",1
"8783",3
"8784",1
"8785",1
"8786",1
"8787",1
"8788",1
"8789",1
"8790",1
"8791",1
"8792",23
"8793",20
"8794",23
"8795",1
"8796",1
"8797",6
"8798",1
"8799",1
"8800",0
"8801",1
"8802",1
"8803",1
"8804",1
"8805",1
"8806",1
"8807",1
"8808",0
"8809",1
"8810",1
"8811",1
"8812",1
"8813",1
"8814",7
"8815",13
"8816",1
"8817",1
"8818",1
"8819",1
"8820",2
"8821",1
"8822",3
"8823",19
"8824",1
"8825",37
"8826",3
"8827",1
"8828",6
"8829",14
"8830",5
"8831",1
"8832",3
"8833",1
"8834",1
"8835",1
"8836",1
"8837",1
"8838",1
"8839",12
"8840",1
"8841",1
"8842",1
"8843",6
"8844",1
"8845",3
"8846",1
"8847",3
"8848",1
"8849",3
"8850",1
"8851",23
"8852",1
"8853",1
"8854",16
"8855",13
"8856",1
"8857",1
"8858",1
"8859",1
"8860",1
"8861",16
"8862",13
"8863",1
"8864",1
"8865",0
"8866",1
"8867",1
"8868",1
"8869",1
"8870",1
"8871",1
"8872",1
"8873",1
"8874",20
"8875",0
"8876",1
"8877",1
"8878",1
"8879",0
"8880",13
"8881",1
"8882",1
"8883",1
"8884",1
"8885",1
"8886",1
"8887",10
"8888",13
"8889",15
"8890",15
"8891",1
"8892",1
"8893",1
"8894",1
"8895",1
"8896",1
"8897",1
"8898",1
"8899",3
"8900",57
"8901",1
"8902",0
"8903",5
"8904",1
"8905",5
"8906",1
"8907",14
"8908",5
"8909",1
"8910",13
"8911",1
"8912",1
"8913",1
"8914",27
"8915",15
"8916",1
"8917",1
"8918",1
"8919",1
"8920",1
"8921",1
"8922",1
"8923",3
"8924",1
"8925",10
"8926",3
"8927",1
"8928",10
"8929",13
"8930",1
"8931",1
"8932",21
"8933",1
"8934",1
"8935",1
"8936",0
"8937",1
"8938",1
"8939",27
"8940",28
"8941",1
"8942",1
"8943",20
"8944",19
"8945",1
"8946",1
"8947",1
"8948",1
"8949",47
"8950",1
"8951",1
"8952",1
"8953",3
"8954",1
"8955",1
"8956",1
"8957",0
"8958",13
"8959",1
"8960",1
"8961",1
"8962",1
"8963",1
"8964",3
"8965",1
"8966",1
"8967",1
"8968",1
"8969",1
"8970",1
"8971",1
"8972",1
"8973",6
"8974",6
"8975",1
"8976",1
"8977",1
"8978",1
"8979",27
"8980",45
"8981",1
"8982",55
"8983",3
"8984",6
"8985",1
"8986",1
"8987",0
"8988",26
"8989",1
